"","label0","label1"
"15962",150.33,80.294
"27985",144.46,101.26
"43346",161.24,104.06
"47431",179.44,102.78
"47083",134.23,124.09
"29532",153.92,95.619
"9637",174.99,105.79
"50671",155.48,108.24
"38573",107.31,134.79
"17781",170.11,108.86
"32977",149.3,106.17
"5228",124.21,91.96
"22411",168.85,126.05
"25827",175.02,99.968
"43455",176.82,78.579
"10285",163.95,121.78
"13366",130.18,80.138
"58166",177.49,117.19
"12379",130.48,90.596
"40605",165.54,59.656
"22784",127.62,76.403
"53652",180.78,105.62
"61118",199.67,88.918
"45913",138.58,109.12
"30460",168.64,81.338
"45356",152.77,97.233
"30060",164.43,124.31
"54250",185.98,121.88
"25138",121.16,97.444
"61870",167.91,122.31
"38874",142.07,95.744
"26541",176.77,138.45
"29034",162.81,110.92
"34374",190.26,112.37
"35155",122.72,101.81
"29225",182.82,124.11
"54148",184.02,102.36
"44623",145.35,137
"34309",155.42,112.21
"46967",110.78,102.27
"47154",173.04,98.756
"24204",154,116.47
"43121",154.3,73.95
"16053",163.12,89.054
"65111",152.86,99.389
"35653",158.24,112.09
"34053",130.92,98.237
"31289",122.88,81.546
"36817",159.3,110.77
"39532",155.04,126.16
"42904",146.87,99.652
"44607",131.88,74.51
"60864",144.48,69.809
"1715",120.43,81.517
"61128",162.79,113.49
"57990",194.48,80.621
"12102",170.25,107.72
"11988",131.71,97.894
"36967",137.34,77.256
"30996",131.58,109.23
"1472",140.41,81.086
"12851",153.64,86.994
"34534",173.58,115.55
"62675",136.11,107.38
"56236",143.55,127.69
"49222",158.77,94.575
"14911",120.2,75.332
"63195",175.18,73.88
"35005",171.7,69.684
"44943",199.47,105.93
"65204",119.35,98.148
"53643",140.37,121.67
"7511",132.81,107.01
"18106",138.9,83.516
"34108",150.06,71.94
"42098",145.38,105.33
"5622",150.27,110.48
"23654",150.24,102.75
"18573",145.35,120.97
"25245",153.35,52.554
"14066",189,103.65
"58595",142.86,95.848
"3598",184.76,129.54
"20772",161.27,99.183
"22663",157.13,104.98
"16191",111.03,64.113
"27922",144.68,104
"12122",160.61,91.818
"13449",167.38,101.37
"53124",181.9,102.28
"28892",152.01,72.527
"7459",165.27,96.931
"34709",183.17,114.17
"18057",171.99,102.7
"50639",191.73,110.35
"38270",125.95,79.475
"50365",162.62,61.616
"57436",144.46,72.965
"47897",143.65,107
"31672",143.35,104.89
"50126",137.19,125.26
"45765",174.14,105.42
"18625",122.53,85.091
"61131",181.24,125.83
"44640",153.94,60.845
"19476",114.95,113.05
"8194",147.73,83.64
"34831",136.53,113.79
"36452",131.61,99.979
"45618",124.54,103.29
"5635",175.56,105.37
"62987",146.49,119.49
"9191",172.5,87.456
"36847",158.45,108.7
"9327",128.86,119.39
"34810",121.4,95.936
"43909",166.72,110.34
"11601",169.35,128.84
"9287",139.76,93.187
"17174",122.04,91.028
"31094",149.41,112.75
"11616",117.13,76.726
"54129",185.7,84.264
"26263",145.17,82.944
"50192",124.9,115.09
"42076",116.29,65.424
"56406",167.73,103.9
"22561",151.17,97.381
"58995",121.64,96.344
"27577",140.08,106.38
"20759",132.55,95.613
"18643",138.84,104.4
"20673",147.88,74.845
"28213",193.07,86.377
"15721",150.68,95.658
"32635",167.14,87.997
"43310",149.53,100.9
"53314",163.84,90.342
"19965",115.53,57.858
"18069",110.33,94.141
"24312",150.21,98.144
"12352",128.92,81.236
"44756",160.1,91.615
"27622",129.86,104.56
"1185",142.87,75.528
"62177",165.57,80.384
"47932",91.207,86.069
"17499",148.37,80.619
"59092",165.79,93.804
"63474",195.99,93.17
"24616",143.97,106.96
"2721",172.57,80.62
"29333",134.67,96.486
"18894",166.37,132.84
"24436",118.98,90.126
"30768",139.08,92.29
"60132",159.68,103.48
"8908",199.16,93.49
"28963",168.83,99.366
"10559",112.72,82.765
"25303",133.73,82.69
"5605",140.92,107.27
"20277",137.97,98.993
"23281",181.23,107.57
"19908",123.84,98.024
"63108",176.54,101.04
"53198",159.91,127.24
"32187",158.02,76.756
"19611",146.48,83.21
"43090",133.95,100.01
"8358",176.66,107.83
"63653",173.4,103.58
"22860",167.15,108.37
"28729",123.57,91.898
"3969",159.24,76.482
"37356",162.49,126.4
"54308",180.58,96.01
"43083",141.94,97.253
"11353",146.68,78.155
"6463",161.45,81.948
"58812",148.58,73.411
"29671",183.32,95.272
"9015",160.3,112.25
"61315",208.02,101.83
"40046",163.91,110.33
"40499",161.5,97.079
"37643",113.18,125.55
"50249",149.63,92.011
"37602",151.04,103.9
"64889",148.7,100.39
"34681",130.79,104.86
"19822",172.02,128.49
"16367",197.31,131.13
"48027",166.96,82.979
"40683",186.33,123.13
"47158",143.21,109.3
"42742",181.32,88.368
"496",172.8,128.47
"44878",185.11,116.03
"11919",141.59,137.33
"2873",138.04,103.14
"34118",177.5,112.56
"11614",155,84.123
"57528",130.99,74.511
"44857",191.36,101.18
"44841",167.84,115.15
"31151",165.86,134.54
"36905",152.52,105.67
"34710",150.46,113.19
"24704",121.14,85.923
"20762",167.29,95.876
"14937",155.35,81.509
"46582",147.07,95.017
"15726",120.38,122.29
"37941",137.96,87.878
"27723",175.16,99.373
"12681",151.23,103.86
"37296",162.96,114.18
"21994",195.39,128.72
"30373",120.55,105.86
"51456",129.91,70.13
"61156",155.35,102.45
"58180",162.08,101.09
"29563",134.8,88.599
"43249",141.42,76.404
"57967",145.95,125.96
"15227",120.18,92.829
"47115",161.2,95.693
"33502",151.76,66.517
"30942",171.04,96.63
"57840",134.91,125.74
"38612",205.41,102.01
"7683",158.83,106.61
"28041",167.29,102.85
"38869",174.3,111.56
"39449",187.26,81.534
"23241",168.68,98.077
"59087",159.91,124.63
"41127",166.2,94.257
"12320",120.91,71.355
"61094",135.76,77.738
"35603",126.29,84.798
"49199",156.21,119.56
"39388",155.93,75.967
"866",183.18,84.085
"35795",132.17,103.66
"17118",131.39,73.419
"6103",129.74,104.13
"41093",177.59,98.29
"65117",133.09,69.773
"50559",133.48,75.919
"1244",141.58,72.786
"20453",158.14,105.72
"63658",161.67,121.58
"35888",158.4,109.59
"15157",169.5,102.1
"37419",151.19,129.43
"32974",171.27,91.285
"49062",194.19,102.16
"49363",172.59,107.25
"8330",161.46,100.65
"6174",182.54,67.64
"51481",130.1,98.167
"27715",130.85,92.757
"8805",167.98,104.07
"65028",146.6,106.98
"25513",180.99,95.774
"52503",152.05,117.14
"423",163.76,84.705
"16950",150.76,83.929
"18915",148.46,95.59
"58698",146.72,111.73
"56160",174.59,76.866
"4460",151.4,105.71
"8492",167.67,90.206
"41443",153.13,104.4
"2080",118.49,61.49
"51108",167.25,100.38
"53767",153.2,115.39
"8366",143.66,122.88
"57426",153.39,90.748
"64490",182.55,128.16
"58973",174.35,66.692
"15178",156.78,113.62
"58253",156.25,116.06
"23317",156.27,104.42
"62468",140.76,85.426
"51254",159.73,107.65
"12309",110.69,98.767
"53716",126.18,100.76
"39676",117.52,82.843
"24149",114.53,67.848
"34381",209.21,135.1
"25971",125.05,108.3
"6153",170.11,104.2
"20223",113.4,73.86
"209",130.14,106.98
"41990",157.6,99.341
"2273",158.22,91.446
"6259",156.01,104.11
"5136",152.44,114.59
"897",159.71,82.251
"52628",163.66,107.45
"10659",186.34,101.86
"38259",122.36,104.64
"4568",147.77,106.74
"19453",165.72,78.872
"27364",177.03,100.07
"52652",161.15,106.23
"19741",122.01,76.137
"27972",166.89,96.984
"39174",170,109.79
"13572",181.48,99.931
"37064",159.3,123.82
"17105",178.84,99.242
"41361",141.31,69.928
"20091",155.51,71.337
"58964",178.27,83.009
"56029",169.89,49.822
"13711",152.39,131.91
"41380",173.72,102.8
"16034",148.53,94.076
"12917",143.93,80.976
"6280",138.44,103.96
"48097",174.3,76.184
"17307",119.64,80.911
"4121",89.893,69.677
"46731",140.82,109.51
"7752",160.1,108.25
"49427",168.22,106.47
"19456",150.14,100.19
"17601",140.52,86.274
"26606",133.73,128.35
"33012",147.97,94.26
"40651",121.13,126.66
"10105",138.56,91.441
"54835",148.35,80.751
"61299",121.18,100.91
"38726",191.7,103.91
"17378",125.4,95.795
"12698",136.39,86.593
"21967",131.5,131.73
"30401",194.5,87.108
"15909",135.19,111.24
"41416",153.25,123.53
"51534",154.01,122.84
"37886",124.22,105.38
"44306",109.99,105.69
"31900",120.74,74.245
"13075",135.32,83.424
"40512",147.12,60.463
"56565",132.37,104.37
"23065",144.4,89.936
"33336",135.09,72.598
"29637",198.78,105.56
"6177",171.46,92.399
"64520",167.99,104.58
"6796",151.86,109.81
"33270",162,117.47
"9074",141.51,92.115
"11993",151.99,98.217
"8440",175.14,107.5
"43596",169.67,94.087
"40227",156.19,98.818
"62539",193.82,103.05
"11589",162.01,106.06
"27902",128.37,91.143
"63377",156.67,88.667
"62007",151.34,101.79
"14615",149.86,100.24
"16315",119.52,86.295
"26868",108.99,100.26
"44883",137.52,103.61
"11707",176.34,79.491
"10043",164.29,88.299
"15773",185.59,68.224
"49316",138.66,103.09
"26862",125.44,106.12
"30588",153.44,95.759
"57264",143.78,118.31
"24166",163.97,112.18
"31510",175.22,108.57
"32940",141.98,99.008
"16674",164.76,96.45
"36254",137.02,82.068
"9701",156.31,107.93
"48424",149.33,96.618
"14232",153.54,104.79
"34046",144.9,97.185
"23491",181.59,99.965
"10867",111.37,100.45
"21626",137.53,92.667
"62255",122.25,130.97
"58644",167.64,90.553
"64964",178.16,102.82
"46077",113,70.097
"1282",167.24,86.374
"7483",131.89,74.209
"50542",167.61,122.19
"40636",138.11,78.533
"48153",91.241,92.129
"41252",166.66,101.23
"47952",107.57,97.609
"59983",153.68,129.28
"15712",114.61,69.642
"60898",172.31,104.67
"62907",150.5,57.084
"47515",130.87,68.11
"61463",140.87,107.85
"6730",185.22,130.57
"6536",140.36,116.75
"2689",130.32,86.871
"18565",150.87,102.11
"50736",179.07,114.49
"50407",134.25,107.95
"16243",108.92,104.59
"4230",171.14,96.725
"14288",137.79,130.46
"31196",185.1,71.3
"26116",177.84,103.99
"31158",135.44,107.79
"24886",133.96,115.23
"38462",169.89,73.21
"21087",131.37,76.315
"304",207.96,129.82
"51218",136.05,106.27
"4939",177.77,112.67
"50161",155.99,114.99
"25560",129.75,107.09
"37289",163.62,110.73
"34057",150.56,116.99
"46310",147.96,110.46
"23894",180.47,111.42
"10153",155.57,101.54
"12226",173.74,93.399
"55614",139.9,82.932
"51381",155.33,101.42
"32736",138.05,110.82
"11155",137.82,99.519
"23836",145.5,73.169
"34991",141.08,107.99
"36818",133.49,108.33
"10369",157.56,74.362
"43675",108.76,54.917
"35417",186.73,81.905
"43560",149.61,115.59
"6644",174.97,108.09
"27192",157.14,78.375
"23866",132.81,98.579
"11825",150.5,126.88
"16458",143.65,86.517
"5869",154.95,130.89
"27769",117.95,89.992
"20284",183.42,83.16
"50335",125.48,88.083
"15155",167.08,92.746
"37280",122.89,84.744
"61874",132.75,110.29
"50655",100.81,83.977
"32096",123.61,76.824
"42669",146.81,130.22
"11583",116.62,75.981
"36250",141.57,81.61
"5059",182.83,97.201
"59884",129.55,122.43
"59229",129.28,66.209
"23509",145.77,115.29
"1969",165.76,130.44
"32556",145.78,114.77
"29398",163.95,99.823
"63570",122.45,106.67
"21537",137.47,94.722
"11128",178.37,93.014
"24218",144.89,85.063
"48349",132.29,51.878
"48933",176.74,106.68
"61769",179.42,105.43
"15038",147.5,69.677
"55695",169.17,113.04
"35614",147.42,68.102
"37161",124.02,96.422
"9491",178.27,106.76
"39861",133.2,117.35
"32172",164.48,123.4
"52192",127.49,108.28
"2226",163.48,101.11
"39261",156.24,59.264
"28219",174.2,68.422
"24042",169.69,130.92
"31384",161.32,83.597
"63826",159.22,99.707
"58653",128.05,86.663
"15703",117.8,93.422
"48347",162.22,92.253
"54885",166.03,112.04
"35050",123.93,126.12
"40663",153.78,89.816
"30657",168.32,79.266
"65455",137.23,133.88
"55111",166.09,108.73
"12071",161.32,84.647
"42857",126.03,110.42
"23876",151.35,95.924
"34335",130.15,72.129
"22442",172.54,113.26
"44023",154.69,79.168
"13991",168.04,88.524
"15694",160.32,124.85
"5734",148.03,112.04
"6923",193.07,106.32
"1265",156.94,112.01
"19034",173,77.823
"59057",167.5,81.022
"46542",154.73,105.5
"10876",170.12,67.569
"24697",113.34,88.903
"24932",138.24,98.411
"5463",128.71,108.31
"58871",164.68,110.82
"61979",153.87,56.779
"50037",142.69,113.76
"35997",144.05,75.618
"35886",172.57,105.5
"39920",143.45,117.14
"27749",175.54,102.91
"23589",145.87,95.514
"37926",138.97,104.38
"40357",166.18,114.21
"39538",134.51,93.659
"20216",171.4,93.527
"8413",101.62,75.141
"36027",131.02,83.388
"43296",126.1,66.484
"15728",137.65,120.66
"3633",139.1,130.05
"64122",140.96,71.613
"7406",152.91,116.85
"59030",145.74,97.603
"63836",156.97,81.942
"33267",138.26,93.746
"925",149.04,76.663
"26136",133.53,88.065
"22840",161.19,104.17
"40662",149.28,93.886
"37691",164.17,80.175
"54632",153.25,91.339
"45362",123.81,97.615
"12590",143.26,125.41
"14515",179.1,91.941
"5412",176.88,98.962
"43591",187.37,99.259
"7709",149.78,67.855
"43480",185.48,79.4
"59377",163.81,115.67
"36417",133.32,83.593
"27714",124.4,86.258
"21551",155.83,122.07
"3034",150.59,83.893
"50041",164.32,98.395
"8737",168.99,91.898
"7730",119.83,99.581
"8099",172.07,99.755
"14663",157.02,96.736
"14137",144.85,97.759
"59611",118.05,78.941
"27243",166.77,131.41
"51178",180.6,120.96
"49460",142.48,108.74
"33401",117.41,86.24
"23656",163.31,108.07
"6397",133.1,87.067
"56435",111.81,99.751
"11505",179.69,90.817
"7255",135.56,97.83
"55257",160.57,102.63
"50368",170.18,75.79
"23524",172.27,99.027
"1115",121.35,92.48
"62463",154.18,110.78
"18478",157.77,112.25
"3553",180.44,91.58
"41113",189.34,95.421
"30558",103.13,75.477
"11475",169.36,107.16
"41328",159.99,104.96
"43348",140.94,110.04
"20552",173.7,83.275
"65214",197.9,83.757
"37801",152,100.91
"33948",99.267,73.322
"41541",176.81,113.22
"63213",155.84,105.7
"21271",121.36,113.45
"25547",190.36,110.37
"2620",147.73,53.418
"11672",158.7,105.26
"44093",110.68,50.625
"56785",144,92.172
"63258",162.82,96.139
"24437",158.14,116.32
"37878",120.97,95.433
"34799",141.86,114.07
"2947",160.03,98.184
"45574",173.48,121.76
"24364",180.13,118.79
"57943",151.66,100.69
"37048",120.52,89.21
"608",125.02,70.471
"10030",191.77,130.16
"53523",110.92,106.47
"6352",160.93,123.16
"31139",189.81,102.84
"37208",113.3,80.711
"36606",88.326,61.227
"7968",133.57,70.687
"35401",172.6,119.74
"34235",84.844,71.302
"21796",170.62,97.958
"41139",112.85,98.592
"47975",152.94,106.52
"7638",106.77,113.56
"62504",167.26,100.48
"11769",119.63,87.32
"26192",134.64,131.17
"16532",108.82,100.12
"44256",124.74,64.525
"47027",164.72,102.47
"53150",113.66,118.05
"21341",132.29,68.627
"19102",160.78,71.28
"40604",154.39,74.956
"18872",180.51,99.661
"63284",130.8,101.53
"31325",121.11,50.927
"23312",108.55,134.01
"27704",148.46,99.375
"20623",160.63,126.02
"26795",147.25,111.09
"53888",129.55,60.969
"1988",140.97,98.028
"26461",125.65,54.971
"55091",160.27,101.13
"55927",153.84,105.59
"46829",184.57,127.64
"14345",176.47,101.07
"51989",169.14,102.93
"24291",152.62,104.53
"9811",138.68,96.315
"36930",143.75,86.677
"53137",151.03,91.299
"23849",128.78,87.13
"6727",156.24,75.208
"30142",155.45,84.74
"56902",175.24,106.38
"37700",173.15,96.399
"54215",153.85,102.23
"18117",172.37,101.67
"46562",153.78,97.81
"36918",123.63,112.12
"59090",163.4,80.796
"50300",125.06,69.035
"51529",174.19,103.05
"6858",169.31,104.63
"46643",193.03,94.361
"8176",169.17,131.24
"727",129.49,95.322
"1641",174.09,87.66
"38868",180.34,108.74
"2317",161.38,123.72
"11935",134.24,68.671
"54742",117.99,112.25
"58574",120.76,126.58
"51307",155.7,109.97
"52752",185.56,110.06
"53087",125.47,70.007
"19337",136.01,93.791
"4699",162.51,76.519
"41625",136.55,96.111
"14081",136.85,87.663
"36165",162.06,102.12
"62275",190.16,97.91
"41729",183.6,83.873
"35565",152.21,131.55
"41774",142.98,107.89
"49689",170.33,77.089
"19789",165.64,130.21
"10427",162.63,89.064
"29804",144.28,92.409
"14133",157.56,99.9
"16552",174.75,111.65
"27899",122.16,89.971
"63790",136.89,129.15
"28321",179.32,88.619
"32404",184.7,88.998
"58113",179.14,79.435
"52862",95.112,77.476
"15427",147.47,92.18
"11411",135.95,96.435
"11747",138.79,101.21
"4737",152.91,89.25
"24750",131.1,101.26
"52774",138.63,107.21
"21836",163.85,111.8
"7584",164.66,81.194
"38379",187.61,117.32
"36164",171.88,99.392
"63990",173.55,88.99
"6456",92.553,110.89
"3091",132.64,103.9
"22980",145.56,103.79
"44724",162.26,96.994
"57526",151.69,109.11
"57506",170.83,94.853
"55482",139.19,96.229
"52488",158.1,121.6
"46431",143.87,70.047
"16143",187.67,133.12
"61169",157.49,107.93
"13676",145.66,91.125
"3295",145.25,74.489
"25738",182.11,112.4
"16565",146.07,99.78
"23557",164.53,94.72
"12472",150.99,112.72
"60366",189.04,128.56
"62335",126.04,96.667
"49423",167.44,108.49
"50783",124.91,68.884
"45764",143.79,102.72
"41535",135.23,68.301
"57202",124.27,94.719
"22900",173.29,95.238
"55961",159.69,100.87
"28030",128.3,81.313
"26856",136.26,117.37
"61337",137.18,97.003
"10953",147.04,100.58
"59452",145.18,67.561
"34165",175.71,109.39
"42092",171.23,111.11
"27061",142.35,114.94
"39037",117.7,70.685
"3806",150.62,66.943
"49239",136.26,112.39
"56799",123,82.632
"24785",143.69,112.51
"43982",203.95,112.73
"43335",148.62,102.29
"28129",148.19,71.37
"53709",131.25,115.04
"55813",127.65,112.33
"54380",169.82,115.13
"15174",199.21,106.35
"9832",191.58,113.87
"17198",206.03,130.77
"56025",124.45,106.31
"33433",140.82,84.811
"48555",157.84,111.74
"21053",119.75,54.645
"14796",150.11,89.18
"30844",134.02,73.194
"27046",196.79,112.41
"57228",182.72,128.4
"60078",145.96,127.18
"11526",143.22,105.77
"9045",129.67,92.009
"19960",160.21,77.18
"13013",179.72,80.957
"8626",181.92,110.42
"765",170.55,56.455
"40423",146.44,96.021
"41933",155.03,122.36
"14340",150.4,90.477
"10165",128.73,111.94
"32433",146.49,96.704
"21922",173.16,101.38
"59244",194.82,129.06
"14929",148.5,121.25
"62658",193.19,102.64
"31291",161.49,69.578
"35955",153.45,95.012
"11346",148.1,110.66
"53715",105.38,93.485
"35516",119.2,76.796
"64458",198.22,125.18
"36096",156.83,78.267
"17236",102.24,102.23
"37141",161.58,111.89
"36098",168.72,91.034
"63445",155.35,120.15
"35836",138.35,85.578
"51109",162.06,107.86
"35712",128.57,81.413
"42661",162.41,105.67
"64493",197.36,110.13
"28689",165.58,107.76
"6573",187.98,123.58
"3518",141.03,73.42
"41154",165.38,91.894
"46367",126.73,73.939
"11108",137.18,107.58
"53954",207.95,98.993
"14889",191.34,128.02
"31379",146.7,85.247
"24680",131.03,84.701
"31403",173.02,117.44
"40029",105.77,63.865
"42183",178.29,93.569
"23140",166.74,103.34
"49232",128.85,120.6
"3404",155.15,103.44
"49344",148.35,79.956
"11882",151.65,128.41
"19580",130.39,67.654
"840",124.82,114.67
"45206",124.11,115.31
"41501",169.62,48.801
"14892",164.76,87.454
"17019",142.7,67.001
"1550",130.87,128.01
"19531",146.1,103.91
"8008",143.09,117.33
"25698",144.81,94.206
"12963",180.67,100.04
"38509",163.52,134.72
"22662",166.06,103.31
"57150",137.35,64.459
"51019",163.88,102.74
"13598",137.26,75.918
"22704",146.17,112.47
"38343",178.04,91.003
"32437",176.43,85.245
"14676",132.95,110.85
"4522",159.28,122.11
"26616",140.31,95.907
"4268",147.34,87.452
"33579",179.74,125.41
"35931",131.64,75.262
"32371",157.23,86.568
"12146",184.71,97.81
"26364",150.43,80.933
"24129",173.08,88.002
"36734",173.63,96.675
"21885",82.369,64.864
"6592",75.796,65.07
"51266",174.73,89.183
"33803",154.84,104.2
"56238",133.68,127.82
"54381",122.21,96.638
"8851",115.44,90.625
"12431",177.75,122.51
"42860",146.17,121.22
"59654",160.48,91.454
"51663",199.61,114.46
"51540",127.47,110.38
"54847",152.8,74.252
"39535",173.06,125.76
"31392",150.68,81.271
"50142",141.59,109.6
"14582",121.03,95.994
"34872",177.84,90.759
"47256",168.57,86.121
"16993",176.76,91.182
"4126",138.51,64.589
"44500",141.22,110.57
"20982",158.96,100.74
"44965",190.54,110.69
"19592",176.77,110.86
"27890",98.853,105.18
"38572",146.87,102.86
"51435",153.05,109.72
"36605",145.7,45.096
"48077",152.96,122.97
"45127",145.08,104.6
"8483",157.15,100.98
"65310",115.94,62.549
"1627",174.47,79.273
"49853",195.58,50.706
"5312",134.21,86.699
"20955",117.64,75.336
"15672",134.15,110.51
"21996",183.42,113.29
"17128",173.24,105.49
"33363",138.17,96.523
"37120",154.69,73.794
"32224",157.5,84.385
"54862",118.45,126.12
"20970",190.19,125.21
"22785",168.42,95.27
"2363",102.52,78.5
"59895",144.48,109.66
"54872",115.13,82.265
"55844",113.05,104.08
"35164",115.61,79.387
"30136",170.17,80.277
"5806",155.32,110.13
"57669",136.96,105.87
"28402",154.15,105.65
"25900",170.67,120.68
"53752",122.41,83.706
"39965",156.86,58.36
"61390",157.13,129.89
"14683",177.89,78.423
"24818",153.95,102.24
"55417",146.91,95.784
"22486",164.37,112.81
"50641",161.98,90.204
"33211",104.94,70.059
"62017",176.59,75.464
"49225",152.9,98.178
"14746",175.13,86.335
"4602",185.77,83.949
"43188",167.59,99.772
"1200",157.46,127.61
"46951",162.92,104.99
"49101",159.33,122.72
"5609",177.23,123.21
"53215",124.33,116.1
"3825",170.38,129.62
"3728",132.41,125.43
"57795",172.32,101.2
"65267",127.72,85.404
"8832",151.6,67.008
"34618",168.92,96.535
"62879",186.88,81.112
"33546",147.23,127.07
"63174",161.53,84.084
"20860",136.13,65.827
"6802",181.49,86.606
"10167",122.62,116.5
"8579",168.19,100.4
"65225",167.79,99.876
"27241",167.26,92.489
"58833",150.63,118.35
"42230",159.78,114.51
"32800",132.91,64.888
"48903",154.35,104.88
"57771",187.12,122.11
"12319",118.01,78.875
"10804",131.39,78.249
"45920",132.95,67.195
"39009",145.7,87.4
"64382",160.23,105.03
"41677",132.42,133.69
"25842",177.46,103.42
"58344",152.64,113.11
"19968",160.03,66.239
"39318",169.31,116.8
"61103",144.68,125.96
"20549",174.22,94.771
"15315",141.15,93.543
"14685",115.1,69.049
"36475",161.48,65.768
"58447",153.62,121.29
"46570",216.44,132.24
"25783",167.89,80.175
"22735",107.44,133.56
"48217",126.3,97.016
"47732",160.92,90.902
"27383",136.01,92.121
"19922",136.77,106.2
"33058",161.41,96.623
"16364",157.32,113.46
"35670",157.95,107.76
"41985",174.07,83.396
"88",158.12,112.87
"39270",193.15,110.65
"31079",175.02,106.33
"32813",169.88,109.41
"19268",155.91,102.81
"57989",173.4,112.49
"12376",99.347,110.1
"4084",165.02,84.484
"37766",173.08,112.01
"42360",166.46,86.896
"58161",182.4,110.34
"25947",116.01,94.756
"19176",155.98,108.34
"4407",172.29,101.11
"13167",171.64,129.9
"25758",130.94,100.08
"9825",142.48,93.591
"58354",114.43,88.703
"47676",169.46,79.512
"28440",179.83,93.1
"32948",142.43,102.26
"60335",213.33,132.48
"54364",102.98,66.14
"60438",150.44,106.73
"28163",138.59,107.18
"29085",139.44,62.568
"60028",154.13,69.978
"64783",189.11,122.93
"8649",153.83,121.01
"42029",151.4,97.568
"23301",157.76,108.7
"49877",154.67,102.55
"20841",180.79,98.957
"39105",146.77,81.102
"16216",133.05,89.857
"38870",158.65,105.43
"54700",156.24,110.02
"23573",140.23,79.692
"38822",114.49,104.58
"12644",177.18,98.828
"21741",112.71,120
"25375",140.76,71.027
"24399",177.71,137.27
"36177",132.22,97.52
"16440",130.54,103.85
"59",126.32,92.077
"5089",158.71,90.77
"56519",180.76,109.47
"21023",116.46,64.389
"31068",102.75,67.508
"44490",167.56,129.12
"24776",149.06,116.8
"13706",148.79,120.04
"39212",193.66,121.12
"17285",161.87,108.61
"1785",173.96,101.09
"13120",139.53,66.714
"40143",131.48,119.75
"18064",170.14,131.99
"24624",149.06,100.7
"5445",169.75,107.79
"5773",183.98,126.58
"5651",151.66,78.165
"22392",132.23,103.01
"522",162.73,123.46
"55236",157.99,102.84
"34651",118.28,90.379
"25057",169.71,82.733
"4758",148.49,94.738
"14218",187.39,120.71
"58162",176.3,82.016
"17104",168.03,125.3
"32115",155.4,107.43
"42476",149.79,115.76
"56740",165.75,105.34
"42198",128.97,115.81
"105",154.1,88.379
"1970",173.05,89.213
"2246",144.53,102.84
"22364",144.09,94.885
"17380",154.56,107.56
"25232",155.39,130.79
"15079",158.89,76.117
"23658",168.18,97.287
"27421",139.51,49.278
"7938",168.81,88.567
"6096",142.4,130.8
"60318",109.45,108.48
"28390",166.93,105.77
"16677",172.3,99.263
"30512",154.53,133.69
"52245",105.78,97.418
"28584",167.86,115.92
"17351",162.9,74.394
"25490",180.99,86.544
"20609",179.87,78.158
"11192",125.47,103.24
"9416",158.91,105.37
"32609",148.7,90.983
"38643",161.4,100.34
"43132",118.58,69
"12302",175.49,113.57
"16730",144.49,98.997
"12437",145.47,88.231
"29598",126.66,102.88
"36078",103.66,92.845
"3747",185.97,99.255
"52120",163.24,103.15
"62202",169.08,90.738
"8983",182.78,109.14
"3322",156.16,93.827
"56066",143.72,98.978
"50448",109.8,118.85
"29825",175.06,78.946
"23025",180.25,119.53
"32297",128.5,125.22
"31020",162.35,123.72
"48600",144.21,81.895
"53463",135.02,118.04
"7782",195.87,113.97
"50961",172.96,108.27
"41128",124.56,105.3
"31918",146.18,103.89
"54346",162.46,108.87
"30223",168.62,126.8
"3447",142.07,108.79
"9614",169.68,122.11
"23776",144.48,69.984
"28533",134.32,115.59
"16026",137.42,89.98
"2337",180.94,78.219
"65180",165.07,72.941
"16683",153.36,113.12
"5575",195.55,91.58
"51374",177.8,126.1
"43882",179.48,116.61
"59457",176.11,68.596
"19438",146.04,135.15
"27467",169.67,126.43
"4837",146.62,97.625
"5585",183.59,124.03
"59532",148.39,110.52
"57579",170.02,99.11
"51523",197.78,102.66
"33920",129.58,87.923
"34234",132.12,79.659
"47194",124.51,95.488
"56183",119.29,94.726
"31875",158.47,96.371
"15753",141.39,109.8
"16771",159.44,102.04
"20945",143.53,117.41
"36669",160.15,55.639
"62297",128.22,99.935
"65377",178.3,80.798
"30706",129.4,107.69
"29642",152.41,94.761
"4001",130.61,83.742
"41744",166.36,107.04
"38563",162.68,111.4
"38097",137.04,99.119
"17885",101.77,61.762
"32283",131.38,67.41
"24838",139.09,111.6
"39890",149.03,106.87
"52195",152.58,108.13
"50697",140.23,121.84
"6430",165.84,91.413
"7272",177.78,111.27
"1769",180.11,106.73
"25828",147.22,99.538
"57836",130.21,118.4
"13947",207.98,74.208
"48781",144.93,127.75
"38373",115.26,107.22
"31409",151.93,95.902
"12656",164.25,124.8
"22752",151.98,68.541
"64695",151.03,114.53
"43233",148.6,80.958
"59112",156.59,118.62
"33498",156.57,71.677
"26763",152.84,103.13
"40635",151.83,65.547
"26499",156.79,101.07
"31499",135.27,127.87
"48141",167.91,89.895
"54955",113.97,119.1
"61713",133.41,112.08
"47886",187.35,112.89
"17196",191.5,119.91
"10324",144.05,91.021
"46700",140.75,108.11
"3009",187.1,81.978
"6490",128.39,80.381
"36971",155.35,109.61
"59374",154.4,128.54
"27850",129.8,121.98
"41091",166.42,98.852
"18367",143.45,105.85
"20542",104.26,71.809
"30654",152.51,113.48
"19885",183.9,129.18
"21049",156.06,83.048
