1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
173.9,179.92,180.94,187.18,193.22,155.23,159.03,173.58,172.67,183.79,189.11,189.9,202.82,177.2,141.31,145.41,160.09,175.64,182.28,188.11,174.92,166.76,158.67,147.1,167.31,159.98,178.14,167.31,154.4,149.43,163.13,171.74,150.78,158.88,172.02,160.18,163.2,174.98,159.02,166.53,156.48,176.97,183.32,168.07,147.13,166.03,171.99,168.22,156.62,185.66,200.25,181.71,152.22,159.36,165.48,166.95,151.06,173.28,190.32,176.35,163.05,188.26,181.84,165.95
152.95,161.98,179.24,177.23,171.01,185.5,178.89,174.57,184.41,169.44,171.87,185.24,187.74,184.56,174.32,160.41,164.76,167.15,191.59,208.56,192.56,184.5,176.58,157.15,171.47,164.81,163.93,177.7,186.67,171.14,156.14,147.99,161.41,173.96,174.69,148.48,166.62,178.93,177.98,169.87,165.53,165.17,184.2,153.83,137.29,162.46,174.5,188.25,178.91,182.14,174.59,153.1,122.25,138.24,149.76,165.64,182.3,197.98,179.61,163.74,162.7,160.71,137.86,154.41
177.11,172.49,161.69,170.06,188.86,188.19,159.04,165.27,157.15,144.01,145.75,160.5,181.45,192.32,158.19,160.99,162.12,154.71,159.28,159.85,166.13,175.07,161.28,155.39,144.8,157.45,173.71,190.65,168.83,153.04,156.7,161.17,129.82,156.25,162.79,158.55,158.12,160.05,150.8,156.19,156.96,170.48,168.08,131.32,124.54,157.4,158.18,137.43,168.98,180.63,178.56,161.4,128.58,127.49,158.49,154.77,155.7,166.35,170.74,184.74,166.92,129.61,129.39,158.41
121.93,132.85,158.68,176.01,176.06,176.88,144.95,135.56,116.75,115.56,139.2,172.64,171.31,177.66,147.43,134.84,124.32,114.74,119.56,138.85,161.27,170.62,153.17,142.99,161.18,137.86,133.15,131.58,150.29,160.28,169.07,161.37,175.2,163.38,138.72,143.82,159.05,154.84,171.11,163.88,166.66,166.39,143.17,127.92,148.37,151.02,168.05,174.41,142.01,169.34,158.58,135.05,128.18,121.2,143.95,156.11,134.87,160.89,173.86,163.45,153.28,134.31,141.67,140.07
152.7,155.37,170.4,157.26,154.28,143.81,159.55,176.8,166.33,174.69,165.78,152.5,133.8,127.41,148.61,172.49,172.3,177.9,149.03,149.69,151.35,128.3,126.6,154.39,177.37,159.81,131.76,146.98,176.01,159.16,116.64,129.08,168.03,146.29,135.87,150.41,182.31,165.8,126.46,121.91,169.66,135.83,157.11,157.56,169.66,170.38,154.64,157.42,173.45,146.63,156.13,167.77,169.48,177.96,177.28,164.83,151.39,150.36,156.45,152.53,165.52,187.61,177.97,141.64
158.55,157.38,180.82,177.67,151.11,164.22,167.35,157.46,139.92,141.69,161.58,162.53,136.36,147.02,165.42,164.41,148.58,149.54,149.69,154.01,162.17,154.04,166.52,161.87,137.39,139.48,153.71,179.69,175.02,159.11,181.09,165.01,138.12,120.12,136.42,152.43,146.18,147.88,172,166.18,177.74,146.95,119.34,128.84,125.52,134.01,170.01,176.38,179.07,157.77,133.37,143.31,142.23,136.45,155.53,180.05,172.94,139.59,130.75,144.76,155.01,143.26,151.34,171.34
153.32,147.52,139.93,149,166.36,166.99,169.31,179.48,150.97,150.19,140.22,138.74,162.42,157.55,160.41,186.8,159.24,157.19,138.43,123.39,138.53,144.55,138.27,172.33,149.65,142.59,150.54,148.39,143.77,139.06,125.14,154.58,151.16,141.75,142.68,149.17,164.59,176.18,160.69,154.49,196.4,173.33,133.36,145.02,163.75,174.13,183.33,172.86,176.15,180.41,153.57,134.98,150.87,164.15,180.44,185.73,146.1,131.11,152.68,155.53,160.01,157.42,154.89,160.1
149.77,138.18,153.52,176.27,164.91,165.52,144.47,155.11,141.52,161.83,161.64,150.3,152.78,169.86,150.82,144.92,169.91,165.91,151.31,150.98,147.61,162.46,152.05,136.36,181.51,174.05,146.98,152.44,155.84,150.2,138.64,132.49,148.19,160.4,158.6,146.74,155.07,163.19,153,135.42,142.9,129.74,150.57,152.29,157.94,162.04,155.23,149.33,156.47,124.8,133.34,146.75,163.06,143.85,132.31,145.93,146.28,119.83,116.15,148.66,159.57,142.31,137.25,144.4
141.03,144.65,128.06,131.31,143.09,153.22,172.02,155.12,171.92,170.97,162.97,133.6,136.11,163.64,169.4,151.82,193.96,203.85,179.73,162.52,156.94,169.67,157.52,128.78,187.34,196.96,159.08,139.59,146.6,169.72,175.07,149.62,147.04,171.86,176.1,142.61,124.02,143.65,149.52,145.24,134.34,170.65,188.7,172.4,133.69,121.05,104.41,125.91,147.47,170.91,178.56,182.13,180.87,148.67,107.2,128.97,165.57,143.24,138.64,153.19,169.28,166.8,139.51,154.33
161.75,166.07,160.77,152.96,142.93,132.7,127.91,166.52,161.3,173.45,191.82,185.69,133.45,111.65,114.93,138.49,171.29,158.92,171.06,188.04,144.42,132.06,138.01,136.47,175.84,160.77,139.76,151.87,143.74,145.78,139.59,146.21,179.43,176.69,154.39,170.85,161.8,141.95,147.58,149.99,161.1,169.19,159.94,173.93,178.77,156.98,172.09,175.32,140.99,158.93,174.14,166.36,162.97,156.05,173.34,188.79,132.67,153.38,176.12,169.66,149.8,155.32,153.17,163.86
136.23,142.36,145.1,138.95,158.12,182.4,163.31,152.04,174.02,151.85,140.44,131.04,142.07,175.7,169.27,152.16,153.36,161.39,184.86,179.09,146.51,143.9,154,157.83,153.44,153.85,179.53,195.5,172.89,149.58,160.67,189.37,146.82,134.32,150.64,158.33,177.28,193.56,186.91,158.58,153.1,168.41,191.09,180.56,155.92,181.14,196.45,151.56,149.61,166.8,183.6,183.31,147.25,149.94,173.44,183.75,178.99,190.82,177.39,174.97,155.5,162.59,185.57,185.65
149.68,167.34,164.39,181.28,190.15,163.48,180.29,180.47,167.67,145.12,136.55,178.2,202.02,182.58,152.13,170.2,181.39,166.38,135.57,160.91,187.67,176.74,155.82,181.08,177.71,170.67,135.03,146.22,163.73,161.13,162.35,187.25,183.81,187.28,146.17,151.71,159.48,174.82,193.66,184.05,164.84,187.62,163.68,143.73,152.77,167.53,193.85,203.21,132.36,168.87,189.32,167.07,135.92,156.89,171.51,168.12,125.64,149.91,163.24,148.29,137,162.95,167.04,160.25
138.93,136.01,148.58,161.05,151.8,153.33,152.82,168.8,138.39,137.59,153.28,182.03,192.75,171.72,132,143.95,137.14,132.77,134.58,156.51,177.41,184.59,130.07,102.83,166.63,161.19,171.35,164,159.31,160.06,143.83,123.33,135.94,166.5,183.88,187.97,172.91,135.72,155.37,154.6,136.44,142.25,161.82,164.01,148.12,152.17,176.23,174.99,189.3,167.65,126.56,132.73,145.48,158.11,184.03,193.75,172.3,176.89,141.42,133.92,163.79,173.04,179.7,200.39
169.27,161.69,138.25,132.63,149.87,174.1,176.93,172.43,146.19,147.96,133.88,129.71,143.26,153.03,158.95,149.38,159.62,163.6,158.72,142.77,149.49,136.75,139.33,152.84,188.75,174.34,157.08,149.42,169.01,166.55,136.93,125.23,173.19,179.03,154.67,155.55,166.25,161.34,140.55,127.99,154.03,168.9,149.53,157.33,160.08,149.85,152.48,143.16,125.05,154.47,167.55,167.13,134.08,132.78,163.93,175.39,117.89,144.64,173.77,188.41,160.95,117.63,136.89,154.98
130.61,140.31,164.62,169.66,149.72,125.7,124.2,123.02,141.9,137.87,141.81,153.01,141.45,129.82,121.05,126,148.42,156.16,140.45,137.6,139.21,130.65,134.02,139.15,144.13,165.12,179.51,163.63,126.79,116.82,132.64,131.13,161.59,148.75,145.33,147.52,169.05,170.54,161.79,129.75,152.54,155.87,138.31,144.68,170.66,165.42,156.46,150.81,130.95,159.29,155.75,138.33,150.27,165.82,169.42,165.35,187.87,159.34,152.07,129.09,126.75,152.08,177.58,188.99
207.96,199.94,158.15,150.83,131.79,132.45,140.92,166.91,181.82,204.61,162.75,117.1,118.07,131.37,160.89,150.72,180.2,181.07,155.4,102.11,105.31,138.76,161.74,153.85,175.14,177.41,155.53,125.31,123.72,127.08,128.22,137.66,162.53,180.5,171.37,138.66,141.06,126.41,111.83,109.58,138.92,165.51,169.44,148.89,149.15,146.76,158.46,151.24,134.61,147.08,162.16,150.07,138.68,146.2,178.54,191.97,165.24,124.57,116.72,125.86,119.47,137.99,175.48,188.25
139.44,127.53,125,121.93,120.8,133.14,166.3,181.73,116.22,123.14,154.22,144.06,142.62,162.74,173.57,186.33,123.07,107.93,112.94,126.18,137.35,160.86,183.3,184.26,134.51,107.59,113.42,142.61,144.55,147.35,160.61,150.02,137.96,140.67,126.9,148.98,162.22,131.72,140.42,165.09,127.55,148.73,143.18,144.78,170.97,173.76,152.43,159.88,138.45,144.34,134.82,143.95,171.55,187.99,180.89,145.35,165.75,171.46,143.42,130.11,152.87,160.23,153.37,144.55
162.22,160.5,148.71,128.05,127.38,128,115.48,118.2,179.23,159.23,166.64,166.63,114.26,108.85,107.2,114.06,189.1,177.04,179.84,180.25,121.15,108.3,157.87,178.74,155.02,160.88,161.52,149.34,146.04,131.13,135.5,172.9,166.6,165.98,172.39,169.06,155.53,126.41,122.58,155.18,180.16,170.85,178.95,170.6,123.81,132.34,148.43,153.47,166.56,161.96,152.77,139.5,107.15,129.25,159.1,143.48,153.55,174.92,150.03,134.1,120.56,111.8,135.31,134.05
160.78,165.6,161.46,179.66,178.19,129.41,136.81,148.62,171.11,152.26,159.43,168.75,184.27,151.5,133.89,144.89,170.88,158.31,176.91,183.08,171.98,148.49,150,132.83,145.29,146.1,170.13,187.49,158.78,143.86,154.79,169.14,153.01,146.79,165.41,166,161.48,152.63,157.27,170.4,154.37,142.54,164.98,187.77,177.66,163.42,154.33,153.57,182.49,148.93,162.13,196.29,168.27,141.23,136.96,152.94,182.53,152.94,138.08,158.22,149.62,145.82,158.65,161.24
174.43,157.85,129.08,127.18,123.08,141,171.6,170.5,169.63,185.56,181.41,142.74,110.85,132.18,176.42,185.74,179.59,198.67,194.4,155.32,118.16,129.2,160.32,160,176.8,189.34,204.95,165.87,125.77,116.98,138.61,153.66,176.06,183.43,184.1,162.95,143.52,129.81,143.43,160.32,142.69,140.87,137.49,135.51,148.19,156.66,132.23,136.15,142.48,124.77,120.96,140.21,133.37,129.85,119.19,111.99,159.23,160.69,150.12,172.09,162.02,120.63,115.23,105.48
140.24,145.79,124.4,148.73,177.53,166.06,137.33,109.63,142.34,118.08,113.52,148.14,181.59,190.07,169.79,121.19,159.94,129.01,132,133.22,140.23,142.2,135.69,148.59,134.54,108.73,120.15,128.18,138.55,127.93,136.07,161,116.45,113.86,109.35,128.21,159.13,168.69,149.78,135.34,127.21,129.31,130.98,149.35,157.87,155.85,143.29,121.7,161.8,143.14,129.25,144.96,141.66,146.46,166.9,169.79,168.97,132.2,131.57,138.23,135.62,140.99,150.39,160.62
146.44,125.58,149.47,168.74,154.43,147.31,172.91,181.91,176.24,163.53,145.69,148.93,139.33,148.38,176.37,193.06,162.64,157.56,137.5,141.78,163.95,177.91,163.72,154.24,133.96,120.43,114.52,139.83,173.83,201.91,169.99,146.51,128.47,116.09,116.17,127.27,146.91,183.6,172.19,125.87,173.24,163.29,140.68,125.98,119.2,138.37,141.96,111.74,185.09,171.79,142.97,153.65,155.82,143.6,130.08,128.55,152.03,144.79,139.57,156.55,176.24,177.57,161.78,145.19
129.58,137.61,165.78,183.54,172.29,171.36,172.11,170.7,138.99,138.53,158.96,167.56,157.74,163,156.53,136.31,127.85,128.58,142.2,164.44,171.12,164.22,127.32,99.12,139.91,161.67,163.57,164.95,176.43,186.78,151.16,113.92,139.98,160.81,161.48,136.7,151.42,167.4,144.89,125.03,142.24,153.76,133.55,109.23,116.68,149.43,146.85,137.94,125.4,130.67,126.91,131.48,130.47,146.68,166.14,146.28,153.07,165.2,169.85,153.6,142.61,144.13,147.78,132.83
172.32,192.5,202.02,185.95,157.93,118.17,92.553,97.731,144.49,163.8,168.8,164.12,144.57,128.86,116.75,134.15,132.15,140.22,164.33,161.34,156.91,160.68,161.19,150.4,144.7,153.38,182.6,183.3,153.11,141.09,150.12,156.26,176.35,162.93,156.92,156.51,135.1,126.73,147.14,153.68,155.55,147.9,143.01,139.21,126.97,129.8,129.97,131.11,122.08,131.38,157.02,180.89,171.38,166.27,150.33,126.03,86.799,100.18,141.29,164.49,168.86,157.37,140.28,153.22
99.996,81.564,112.67,138.35,156.76,163.56,135.21,151.99,120.73,137.88,131.93,116.95,124.68,156.29,168.5,166.81,111.81,151.26,157.92,114.31,105.67,144.09,177.03,177.65,99.591,110.55,139.47,119.37,109.81,135.91,155.85,169.05,117.55,106.21,115.84,137.22,152.92,142.83,120.11,145.78,140.89,126.01,111.03,121.62,149.77,152.45,137.4,145.16,139.8,129.28,108.56,106.33,127.36,147.07,162.67,177.1,155.98,125.62,97.049,93.769,125.08,155.08,156.77,162.86
179.67,145.46,99.004,95.654,111.9,132.79,136.91,146.34,165.39,157.74,119.89,98.619,97.217,105.87,123.13,153.64,132.46,133.12,142.8,117.67,96.991,105.96,112.39,132.81,116.62,119.12,148.15,126.76,119.94,146.7,139.83,128.9,147.56,114.79,123.73,114.06,126.95,148.52,141.04,121.98,169.55,126.38,139.74,134.02,119.93,120.03,136.58,135.2,156.67,132.08,131.04,135.65,116.01,112.37,147.3,150.56,124.66,102.87,103.85,135.31,163.95,165.65,155.31,151.81
101.03,91.679,102.52,132.47,162.17,176.41,163.68,131.89,107.67,122.31,115.72,117.71,143.02,161.19,140.25,117.44,140.75,163.09,147.98,129.03,108.96,114.97,99.828,93.284,137.7,139.01,123.62,115.87,123.03,136.67,131.56,97.929,135.05,136.65,125.36,133.59,146.75,149.44,136.11,115.56,150.46,157.81,145.34,134.04,123.87,122.98,136.62,153.94,137.2,154.7,150.6,118.87,107.41,118.37,147.62,176.1,122.92,131.32,127.08,132.38,153.51,152.91,121.25,139.38
125.58,116.48,116.22,123.79,140.13,136.02,119.89,124.6,158.97,130.07,126.35,124.1,106.88,108.64,144.2,153.14,153.6,140.49,133.06,117.9,101.29,106.6,144.11,161.62,136.57,145.22,142.99,112,106.76,111.75,131.68,153.31,159.04,150.06,127.41,110.56,125.7,145.52,155.84,154.98,166.7,162.61,125.99,115.4,140.93,164.45,173.46,182.61,156.41,152.52,154.64,157.68,145.17,152.51,165.93,178.12,132.92,147.46,172.15,174.91,153.58,121.55,142.94,163.19
126.04,149.82,170.93,164.3,152.11,130.99,118.31,107.09,115.85,122.84,130.49,133.22,154.3,168.5,146.69,112.29,116.43,114.56,140.66,159.86,170.79,152.96,125.19,127.55,98.916,117.97,147.45,172.42,178.65,146.43,136.41,138.9,94.95,117.81,143.24,162.46,172.86,155.26,152.86,147.39,164.71,170.66,169.3,149.13,145.1,137.35,144.03,132.02,163.26,176,187.66,158.4,105.73,115.99,161.63,167.54,150.16,173.04,173.05,155.43,113.01,126.94,153.44,180.2
125.85,148.35,149.67,123.15,94.259,113.61,132.71,132.06,148.66,155.93,126.43,83.008,71.006,89.514,126.93,125.52,153.49,165.17,155.82,112.76,75.148,93.981,134.16,146.59,154.64,166.89,170.55,146.12,93.207,94.399,116.44,133.49,153.39,166.27,164.24,138.9,99.859,103.44,91.024,94.694,150.45,140.43,119.55,85.119,88.014,105.41,98.385,101.55,159.83,149.79,137.16,108.14,111.72,127.88,139.9,162.71,134.13,149.27,159.16,138.5,127.23,158.8,180.83,177.68
131.49,134.37,125.25,126.05,142.72,149.69,161.45,167.11,134.66,120.64,112.72,116.62,134.99,135.08,144.33,151.46,146.53,131.69,116.11,112.86,119.01,131.07,130.36,110.71,114.34,110.32,111.18,107.51,116.15,128.79,121.56,108.06,126.96,140.94,143.21,121.7,125.66,149.42,146.68,113.54,150.9,160.43,153.98,137.02,129.91,130.15,116.43,96.462,140.17,140.28,128.76,126.39,120.75,123.53,135.9,142.61,163.77,150.39,131.98,152.46,157.82,162.99,165.18,150.43
147.81,133.2,129.53,166.72,180.2,174.76,167.32,134.31,114.76,112.7,134.37,159.13,176.75,161.74,135.78,112.44,100.46,116.41,139.2,146.2,134.87,123.2,121.22,137.63,115.54,136.85,128.4,120.66,99.844,91.872,131.31,155.56,129.61,150.94,127.6,101.22,84.4,81.279,113.49,136.62,127.8,114.5,112.35,105.01,104.9,114.36,135.48,150.56,102.24,102.57,129.34,142.16,138.89,123.53,143.47,142.92,88.655,105.26,119.75,138.99,147.35,132.64,121.38,114.47
162.05,155.34,141.62,138.61,161.56,145.9,147.13,163.82,143.57,156.46,143.65,125.54,144.79,137.1,143.46,157.79,152.14,163.9,135.59,135.31,142,135.09,126.87,137.92,155.75,171.15,158.03,149.74,143.98,146,168.99,160.19,171.73,164.3,160.9,155.06,149.6,150.96,166.61,161.32,173.02,171.81,171.02,157.07,135.82,139.1,150.71,154.93,168.57,176.8,169.01,167.5,153.66,162.15,145.01,135.03,159.5,174.41,183.61,174.02,158.73,178.31,187.8,162.57
153.47,160.31,187.8,187.92,178.59,170.18,172.18,180.75,154.23,160.04,167.29,178.17,175.48,163.54,161.03,162.41,169.83,166.3,174.81,173.89,166.14,174.7,173.76,182.26,162.12,165.23,172.48,171.01,168.67,176.63,166.36,182.1,160.19,181.24,171.28,160.75,166.73,171.76,159.57,170.68,163.53,173.89,172.27,155.67,159.08,169.24,173.63,176.44,149.67,163.58,183.73,171.02,167.29,167.06,172.08,179.07,157.63,158.85,182.1,175.86,167.59,159.63,156.06,168.47
158.59,163.68,168.54,179.68,185.26,153.48,120.15,146.04,147.02,151.23,153.08,170.53,198.25,180.3,124.7,121.38,146.82,150.63,173.5,173.91,181.29,179.43,153.9,134.99,169.78,168.35,173.62,152.17,146.14,153.86,156.26,161.06,172.91,192.03,176.15,157.01,135.96,126.61,125.64,157.74,160.36,190.24,181.87,166.12,157.99,164.47,154.09,132.32,154.38,179.08,197.78,182.55,155.84,171.19,182,164.58,168.77,179.49,183.06,166.23,141.18,146.75,156.39,159.57
149.4,178.11,189.52,169.37,147.03,147.24,154.81,149.51,134.87,133.51,155.67,171.91,187.18,183.43,156.41,158.66,152.59,147.75,146.93,163.29,180.07,190.17,161.89,151.35,156.59,161.06,150.85,166.89,186.9,189.74,171.64,138.58,153.96,159.45,146.62,171.88,189.33,181.78,180.61,158.76,149.79,154.87,160.95,164.36,162.15,173.63,193.59,184.92,151.69,143.14,159.37,182.09,168.78,162.94,185.42,168.21,161.1,151.9,134.76,154.93,179.05,184.9,172.24,145.81
186.62,184.56,132.6,127.72,155.51,169.75,175.89,165.9,184.08,189.18,180.04,162.01,140.57,132.17,158.12,172.78,169.32,180.52,200.25,199.55,149.74,120.38,132.68,158.29,159.99,177.08,187.37,189.02,180,162.92,167.14,166.65,134.49,142.18,145.11,162.06,188.27,193.57,189.95,202.45,150.57,129.89,124.97,140.21,174.98,203.45,194.08,181.71,160.76,155.06,163.68,160.72,149.67,178.06,190.06,169.01,136.96,159.22,173.89,179.16,165.26,167.93,183.13,164.51
171.63,159.75,153.99,163.2,164.24,146.25,146.14,148.64,163.15,167.27,173.94,182.89,171.23,144.76,128.84,132.69,142.02,155.85,172.11,171.62,168.13,169.71,162.97,136.75,158.05,170.03,173.1,158.24,180.4,199.32,183.92,143.26,151.06,177.5,198.4,185.04,162.62,178.45,190.66,156.95,150.56,149.84,163.27,187.01,182.6,145.3,148.04,149.7,170.35,153.64,150.74,171.77,175.59,141.93,139.92,162.43,200.59,197.53,163.46,156.04,152.29,146.01,142.46,158.15
190.21,188.53,156.7,142.47,132.27,150.51,166.55,171.16,200.14,194.32,147.98,133.47,137.51,140.61,157.02,164.12,190.83,167.4,147.96,157.84,173.65,153.08,150.81,172.54,195.59,182.74,142.02,153.79,172.24,161.64,132.57,169.8,182.04,177.79,151.67,148.33,163.35,176.24,152.32,150.48,157.99,148.81,148.62,163.57,176.77,181.75,179.44,140.3,175.25,170.46,155.32,146.83,157.32,156.46,160.82,150.71,177.08,190.49,163.43,158.59,152.47,132.52,146.78,144.06
169.41,184.66,157.13,166.86,157.83,148.69,153.39,149.94,169.36,183.62,164.54,170.56,144.5,152.45,157.99,147.06,152.47,159.08,158.53,169.13,171.89,177.74,157.6,151.61,141.95,143.18,150.42,161.96,175.55,162.6,128.45,145.79,160.14,173.22,153.82,139.02,160,158.21,114.68,116.79,170.18,175.79,167.31,153.88,163.76,170.82,160.08,134.53,172.93,164.99,150.71,153.88,177.32,182.25,174.81,170.04,159.09,165.31,160.7,166.15,172,200.23,178.49,153.43
132.77,161.17,163.68,162.55,164.74,194.01,164.12,123.06,142.68,172.91,175.06,156.77,154.45,165.17,170.61,156.55,138.82,158.38,168.36,177.17,172.8,168.8,181.76,188.89,152.49,161.88,167.29,184.2,190.41,160.37,169.45,175.13,147.65,156.83,176.64,177.52,191.87,169.87,155.79,177.66,155.8,163.24,178.92,177.01,192.95,187.29,156.52,150.89,149.95,161.47,174.19,174.22,174.14,184.64,177.11,166.81,158.7,147.99,160.96,187.87,179.42,181.21,184.07,179.78
177.76,161.9,175.39,188.95,178.34,167.18,159.58,166.13,162.23,164.43,169.6,185.5,202.75,187.88,149.05,163.16,141.76,163.71,184.92,180.12,201.63,201.19,175.29,154.06,154.46,172.59,190.39,185.34,173.27,176.96,193.96,161.62,171.83,188.95,191.64,155.96,154.63,170.93,185.83,188.73,169.89,163.52,174.78,164.85,151.72,160.91,173.56,184.07,166.81,162.06,177.46,184.82,182.34,178.4,170.11,182.79,152.23,146.72,166.37,176.95,179.91,182.04,178.11,174.02
162.77,152.07,146,155.54,175.28,193.74,198.98,182.85,172.86,171.69,150.95,157.2,162.46,197.89,197.64,176.94,160.45,164.58,159.88,160.3,164.27,197.9,198.01,160.92,175.64,144.47,162.65,174.58,175.31,185.51,175.93,172.25,150.39,155.21,161.69,157.9,168.9,178.32,162.47,162.64,135.67,148.9,154.78,153.38,174.19,183.27,159.64,149.06,178.38,176.08,171.13,151.41,163.04,171.94,176.93,157.33,171.79,175.84,197.73,163.44,148.35,172.84,162.75,153.58
160.67,155.43,181.75,155.15,137.92,157.69,173.44,174.25,157.77,142.68,168.54,160.78,135.42,143.29,162.08,168.93,191.59,159.89,159.55,182.56,156.66,163.85,167.15,156.72,197.02,200.96,193.86,172.73,145.04,158.12,174.33,166.67,183.1,200.2,215.09,159.87,132.77,152.92,148.34,129.94,172.1,174,195.3,166.47,139.34,151.5,163.8,170.19,146.75,166.98,192.8,187.36,148.62,143.14,169.67,179.18,140.7,154.68,180.43,198.67,161.89,137.08,171.21,161.26
159.38,140.06,154.46,172.79,168.63,147.06,144.35,141.35,163.1,153.52,150.39,139.11,156.94,163.18,137.9,155.89,124.13,140.46,146.48,165.64,171.19,169.94,145.64,152.12,114.01,120.22,124.65,165.71,181.14,180.42,161.98,145.49,159.41,186.03,150.59,131.73,153.27,159.76,157.13,133.79,163.41,161.79,151.79,152.03,175.74,183.19,170.75,147.31,171.29,121.59,114.77,151.09,183.59,189.16,170.2,134.53,189.11,143.02,120.66,121.66,139.7,158.05,177.33,163.83
150.04,143.2,139.68,124.37,141.19,169.77,167,153.39,124.33,124.36,123.42,112.78,144.95,176.35,182.36,160.32,145.6,134.77,151.78,134.41,139.81,157.86,155.42,158.76,127.03,148.36,165.39,170.85,143.94,131.29,132.73,142.52,136.55,176.3,204.34,201.25,152.35,153.25,179,165.86,151.13,173.12,193.62,202.47,157.74,167.91,183.91,178.96,147.32,134.66,154.01,179.7,175.93,168.41,154.19,146.75,137.09,116.15,145.21,166.37,174.29,184.13,160.14,159.23
137.05,133.74,138.89,152.32,144.09,158.15,175.49,195.01,126.09,121.22,135.94,153.94,173.79,151.48,161.53,188.48,145.83,144.56,135.81,144.3,163.32,144.91,161.81,176.47,149.71,169.16,171.42,150.19,138.26,127.15,147.98,163.55,156.94,170.84,150.69,151.31,146.93,143.69,152.44,149.24,163.61,157.27,130.67,152.52,161.62,149.07,150.83,135.07,168.13,176.7,166.44,144.38,153.56,153.06,134.08,145.63,183.3,178.73,161.84,123.59,145.65,167.25,141.4,147.17
178.69,172.6,157.57,135.26,155.33,178.07,158.6,125.6,138.25,165.9,174.65,173.39,182.78,196.3,144.6,120.46,127.35,132.42,150.94,169.62,186.64,198.11,153.08,123.18,136.92,139.71,136.14,139.33,151.87,164.65,167.24,155.81,133.87,175.38,175.86,130.93,112.16,138.26,174.13,189.46,139.4,160.62,173.41,127.58,104.87,144.42,177.98,198.28,161.83,129.75,138.08,114.51,100.7,129.05,160.75,162.55,167.12,132.31,134.47,118.79,110.65,124.28,120.26,121.79
149.21,137.43,156.44,154.06,140.48,141.96,118.49,99.158,149.9,134.67,152.56,169.35,161.35,131.85,115.43,103.52,144.84,128.78,129.76,139.84,162.81,174.15,168.42,132.93,120.92,114.79,122.69,144.46,165.34,180.99,207.08,176.34,144.29,131.18,121.78,132.22,163.18,176.45,201.76,180.29,165.11,146.09,123.39,121.97,136.59,149.76,175.15,168.05,146.82,121.61,129.97,161.49,142.79,113.6,139.28,166.6,156.07,153.28,134.67,151.03,152.93,126.02,130.41,129.24
152.53,167.9,133.42,131.9,151.1,144.37,137.76,125.39,128.08,129.86,108.25,107.44,134.57,141.57,162.93,162.48,138.54,109.64,115.22,102.29,118.45,140.5,161.6,177.17,167.65,138.36,139.07,128.38,117.51,114.5,146.97,167.51,160.05,153.45,135.28,138.92,149.48,157,164.61,134.36,144.25,151.15,161.24,162.83,176.32,164.01,139.41,150.51,120.19,138.5,153.55,158.29,175.32,195.57,163.05,151.48,130.9,144.96,146.73,146.09,158.9,158.17,159.22,131.79
150.63,163.18,160.5,133.83,125.16,134.41,158.15,158.85,147.05,143.56,139.04,122.52,146.8,156.13,162.12,178.99,133.39,145.01,143.82,130.92,132.47,140.66,150.25,168.19,163.63,149.07,120.12,117.57,127.46,150.22,169.02,189.64,168.79,161.09,122.72,101.68,112.47,136.66,161.9,196.65,172.22,172.3,141.71,114.79,135.25,151.75,146.62,173,178.74,185.75,158.94,125.98,152.49,167.97,159.77,157.5,167.26,174.15,156.18,124.4,142.31,144.4,161.88,181.92
146.81,158.52,136.96,118.01,144.76,140.54,133.89,173.54,157.21,154.46,147.08,139.08,163.83,164.02,132.95,139.87,160.33,151.44,139.02,136.5,163.67,163.9,150.41,143.4,171.03,166.55,137.79,139.78,137.87,142.39,163.14,156.08,172.57,165.05,148.47,165,137.15,112.81,138.84,138.78,156,147.43,140.94,154.84,150.08,125.61,125.61,146.41,108.07,108.46,127.47,150.46,160.37,140.06,134.3,159.58,115.36,134.4,142.57,154.7,166.63,154.26,147.29,173.97
128.41,134.96,125.46,137.6,149.36,166.73,160.67,160.44,105.13,110.57,103.59,116.76,154.22,179.63,194.25,168.07,124.44,122.63,139.13,135.77,148.99,161.41,170.95,159.45,145.59,133.52,141.36,135.31,142.06,157.79,144.03,138.02,136.81,142.22,142.59,114.77,130.46,166.52,164.04,153.26,118.43,147.7,166.16,148.04,115.77,139.87,156.97,175.16,144.33,139.01,159.39,155.73,114.32,110.73,137.98,167.11,141.77,120.15,138.66,136.16,123.09,136.43,139.56,152.51
142.17,135.55,151.57,154.02,147.2,166.08,153.87,132.77,158.86,126.29,138.17,147.35,147.38,166.78,186.77,161.38,142.52,114.28,131.64,153.94,164.43,159.65,167.03,180.47,157.01,138.48,133.91,159.93,157.97,147.4,138.58,153.52,136.66,142.59,152.35,168.3,135.57,119.14,140.83,168.32,106.7,123.7,161.02,187.48,143.47,97.988,120.78,145.84,113.81,108.23,132.73,157.98,129.67,109.05,111.22,128.06,119.75,102.6,124.53,164,152.3,112.36,109.7,152.66
