label0,label1
148.1,98.314
162.16,99.046
154.71,79.754
135.51,82.665
155.5,53.656
158.64,68.155
154.42,66.618
121.26,71.961
141.56,90.805
201.46,95.601
179.77,99.008
138.72,106.84
162.32,107.29
171.31,113.17
149.7,83.374
139.42,113.78
169,109.25
169.69,114.16
195.8,115.61
211.73,92.969
144.56,126.25
150.16,126.88
182.56,132.92
156.16,127.38
134.84,119.54
197.49,111.82
145.14,80.316
151.1,95.73
127.48,110.18
154.55,85.115
123.66,115.53
161.81,92.329
117.08,101.46
166.21,96.9
108.69,84.81
129.75,84.587
141.72,54.711
109.18,63.064
154.11,59.098
100.71,63.364
172.32,87.408
182.19,94.355
176.85,100.65
172.23,105.2
179.41,105.98
183.95,110.67
130.09,80.685
121.78,115.4
168.51,108.92
208.77,119.08
164.28,121.31
187.69,94.839
181.69,132.08
141.35,132.55
181.66,132.95
154.58,128.28
187.47,120.8
135.22,98.104
167.08,92.746
141.78,102.59
169.5,102.1
144.83,108.1
140.93,116.4
136.82,87.125
143.35,100.54
144.58,94.432
131.07,89.312
109.48,92.633
105.17,58.475
159.17,64.242
124.83,65.763
122.45,70.344
191.13,92.85
155.85,88.951
127.79,104.21
182.03,98.629
155.28,106.55
199.21,106.35
173.72,90.815
156.65,114.06
181.38,111.72
156.78,113.62
197.17,120.83
184.91,89.119
177.26,133.2
190.12,132.34
119.73,134.26
105.62,138.71
125.3,117.72
153.51,96.485
165.8,104.43
153.47,100.13
127.02,98.907
144.7,114.29
129.44,108.69
131.12,89.05
145.42,92.272
159.42,91.079
192.93,91.673
174.98,96.689
162.88,76.157
155.33,77.822
145.11,72.925
108.02,73.758
161.75,89.447
168.63,89.194
168.93,103.09
172.57,102.16
200.89,103.41
148.73,101.77
183.01,86.848
199.9,116.03
161.78,81.137
134.65,118.66
170.92,127.34
140.3,99.812
159.94,121.75
126,126.56
168.11,125.56
193.25,129.65
174.57,126.76
175.09,96.745
120.7,104.91
113.69,94.534
162.44,98.749
139.25,109.25
174.54,107.49
99.457,99.453
155.49,96.47
162.64,80.732
120.18,92.829
137.11,93.231
145.81,79.296
158.14,86.634
112.95,100.05
118.05,101.42
159.97,75.886
158.45,86.322
141.41,100.96
125.64,102.3
185.01,105.61
184.38,105.04
184.48,86.374
156.2,103.99
176.19,96.44
167.81,122.26
133,128.17
179.05,99.818
178,131.7
185.05,128.08
163.25,131.28
154.64,139.93
190.8,118.36
169.12,81.546
164.35,105.23
156.99,89.099
140.17,112.29
139.88,114.03
164.48,114.89
171.29,100.76
197.65,97.234
144.71,83.139
174.65,91.435
169.02,91.859
128.88,73.611
123.27,100.82
117.03,110.4
156.02,112.61
152.49,78.938
121.09,95.868
171.96,102.84
153.28,98.464
165.04,106.93
167.72,106.38
161.3,83.554
149.43,99.667
178.02,115.8
130.77,112.28
184.7,124.34
166.19,106.89
208.65,128.64
183.03,131.34
155.2,134.95
178.64,134.99
164.02,122.17
167.04,113.73
154.44,98.356
136.29,92.202
153.63,113.8
131.27,108.49
128.3,99.262
147.42,100.74
106.95,101.96
145.35,86.068
126.12,86.469
172.98,100.15
127.68,76.353
140.86,100.41
143.7,115.4
83.55,106.42
174.64,89.287
188.58,91.114
167.64,100.25
134.47,101.58
150.62,97.639
178.48,106.33
159.71,89.471
148.09,104.42
177.94,114.05
159.62,95.587
129.73,130.96
159.78,108.72
150.51,138.26
123.18,128.88
193.09,129.29
160.48,133.67
173.33,125.67
179.93,113.04
141.15,93.543
153.72,89.182
156.92,116.68
149.4,114.23
146.45,93.714
171.56,105.89
167.14,102.28
107.08,81.447
120.55,85.091
146.67,98.159
110.01,74.04
140.41,111.11
149.71,112.85
138.15,109.34
194.38,94.448
150.76,85.868
174.35,100.55
170.62,93.414
150.06,99.529
167.1,104.89
167.47,91.17
160.68,102.11
152.53,115
139.82,120.55
162.9,119.95
132.51,111.32
150.32,139.17
203.09,127.71
173.09,128.33
166,131.82
183.5,125.01
148.08,108.46
155.91,89.498
175.36,96.88
148.2,114.91
171.28,111.76
172.74,96.103
149.75,101.13
127.2,105.96
138.02,95.683
155.79,88.982
110.95,101.12
139.81,74.721
117.69,104.54
177.53,120.47
127.99,104.13
128.48,81.283
149.3,84.21
162.85,95.298
158.18,93.105
163.5,93.951
153.78,98.186
174.97,86.76
152.77,91.801
168.61,103.73
120.76,98.972
151.13,100.86
152.46,77.723
149.47,123.6
166.74,115.08
145.14,119.42
155.43,117.85
151.81,102.39
141.76,111.66
164.51,88.832
130.23,110.87
174.59,83.012
170.67,95.481
148.18,89.382
152.99,105.35
142.64,79.135
132.16,95.921
119.72,84.443
94.238,54.658
141.49,63.93
180.37,72.265
114.73,78.936
132.76,85.072
187.56,97.015
162,85.065
175,96.745
149.73,95.781
160.61,96.561
130.15,102.54
143.95,91.69
138.16,97.31
170.26,108.11
164.4,83.86
144.5,103.71
141.53,83.354
120.47,117.71
159.65,115.82
168.16,118.25
159.09,116.82
156.23,96.447
125.48,101.41
126.06,106.27
141.84,105.34
149.35,96.364
133.81,77.818
133.13,86.19
161.77,106.27
128.99,70.847
141.4,89.085
122.35,90.884
120.4,65.537
119.18,72.073
148.61,79.536
126.84,89.85
100.32,83.563
159.68,85.958
151.71,83.978
147.47,92.18
157.53,97.027
148.75,103.04
144.17,102.76
145.9,93.702
131.87,105.19
129.9,87.388
154.67,78.52
147.73,109.92
173.05,83.657
170.62,123.06
166.72,117.64
117.39,122.44
179.98,118.62
133.6,106.65
190.11,103.13
152.31,109.65
130.46,106.48
129.54,101.74
107.87,91.48
147.78,93.351
115.7,110.79
155.24,79.625
127.26,92.124
151.88,89.655
115.22,69.474
117.98,78.045
114.1,93.639
133.55,97.784
78.939,94.087
166.02,72.535
135.41,84.072
162.62,94.891
167.5,89.373
174.12,99.792
149.9,108.75
137.91,96.8
170.43,112.49
138.58,85.818
170.06,102.5
150.12,108.31
139.48,87.928
149.63,117.36
134.31,119.79
146.27,119.16
141.75,122.36
159.43,102.01
142.5,110.55
171.08,93.94
117.32,104.38
129.86,101.39
166.85,100.19
133.4,94.863
103.52,108.71
156.68,79.642
159.02,97.55
177.39,88.998
95.441,68.779
144.64,79.134
107.84,99.32
96.302,89.312
111.26,92.433
154.46,82.77
158.53,91.573
170.09,94.725
145.47,98.689
181.14,97.592
182.31,109.26
174.93,91.591
138.46,108.67
185.47,103.47
164.68,112.47
126.46,108.44
146.5,84.167
164.47,119.37
133.15,123.3
151.35,125.26
123.71,119.09
147.87,90.944
141.89,103.16
171.36,101.81
158.56,89.007
138.1,99.373
163.31,102.18
155.08,100.3
138.07,115.27
134.87,88.054
139.97,95.014
94.136,89.519
154.09,68.684
145.59,81.253
141.77,102.8
158.37,80.024
138.06,85.541
144.4,80.24
148.54,91.938
190.92,94.687
156.19,102.61
123.93,104.24
146.02,104.76
137.09,86.728
160.11,110.53
151.93,120.81
191.89,118.6
174.73,100.68
146.31,84.599
154.39,121.01
109.08,123.8
145.67,124.18
170.3,119.26
130.92,99.534
131.18,108.33
143.74,95.185
152.39,105.57
123.88,97.981
131.39,107.93
138.05,106.44
172.46,112.49
151.39,94.468
141.32,93.575
145.46,89.314
135.1,69.129
125.65,78.962
159.15,104
170.34,91.189
174.18,82.929
159.04,84.717
165.89,91.22
173.32,96.725
177.35,104.9
150.3,103.71
162.14,101.05
165.62,92.17
136.99,107.1
155.89,121.15
109.99,124.57
136.88,104.22
174.82,78.539
147.22,118.32
162.42,115.06
122.84,129.07
168.78,125.7
139.26,99.482
141.01,109.26
139.69,104.31
117.48,105.71
160.57,105.15
112,105.01
158.38,115.31
164.96,106.94
127.05,93.771
123.81,84.901
173.37,77.892
144.15,70.51
119.83,76.432
99.032,91.621
131.38,74.401
127.44,75.118
177.93,91.446
141.21,92.963
170.52,97.124
121.82,97.801
158.17,108.46
133.14,108.04
174.48,96.668
164.07,99.948
117.41,121.2
157.94,119.49
170.52,104.74
171.01,78.546
167.66,119.1
155.18,120.86
181.25,130.56
110.99,128.39
126.41,90.403
174.83,106.7
174.32,111.14
142.44,97.301
149.37,101.49
121.29,94.391
174.9,101.93
136.13,109.68
104.41,97.147
120.4,92.378
121.81,79.859
127.16,70.949
161.85,86.258
118.18,77.502
178.7,71.281
141.18,75.24
138.59,87.648
182.44,95.429
158.97,101.52
120.57,100.8
155.66,101.77
134.09,109.32
193.13,100.57
125.62,98.149
176.57,126.32
145.04,110.25
170.99,102.01
167.35,92.277
129.67,124.61
135.04,126.22
141.59,123.81
172.18,123.58
149.03,108.15
175.58,113.84
188.47,93.344
147.03,105.94
183.44,96.783
155.38,101.57
132.71,103.08
127.2,104.48
126.37,94.32
153.74,86.007
119.07,75.262
146.65,65.478
143.08,76.577
132.49,79.623
133.46,83.733
120.73,78.686
145.41,74.228
160.41,98.736
160.99,97.301
134.84,95.941
172.49,101.31
164.41,106.69
186.8,102.75
144.92,107.88
151.82,85.582
138.49,105.83
152.16,117.77
170.2,83.152
143.95,128.12
149.38,122.03
126,118.98
150.72,132.61
186.33,126.68
114.06,111.81
144.89,112.52
185.74,106.67
121.19,104.51
193.06,115.27
136.31,101.37
134.15,110.51
166.81,96.079
153.64,95.118
117.44,70.906
153.14,73.071
112.29,77.335
125.52,89.362
151.46,76.612
112.44,76.469
157.79,84.373
162.41,94.443
121.38,98.928
158.66,101.08
172.78,104.12
132.69,105.21
164.12,96.461
147.06,119.08
156.55,105
163.16,103.64
176.94,128.7
168.93,83.801
155.89,124.69
160.32,124.85
188.48,128.25
120.46,129.93
103.52,124.42
162.48,110.69
178.99,108.24
139.87,108.42
168.07,95.677
161.38,116.05
117.8,93.422
125.64,106.73
128.47,99.7
117.57,85.39
174.37,76.939
123.1,72.947
103.92,69.945
134.29,81.205
167.93,79.38
114.61,69.642
179.36,88.986
145.64,94.625
136.48,103.13
172.37,104.04
155.54,103.87
154.88,110.44
158.03,81.037
144.01,116.97
150.68,95.658
146.03,115.22
161.92,132.21
175.28,90.728
157.42,124.76
120.38,122.29
155.8,129.59
137.65,120.66
112.42,120.1
138.91,106.85
177.68,112.01
153.4,101.14
171.3,93.345
162.32,112.58
193.09,95.653
169.03,104.33
158.24,96.424
135.28,85.412
170.82,70.141
127.33,68.431
163.92,69.444
140.93,77.833
139.55,78.165
161.98,82.484
164.97,87.479
152.97,98.31
135.79,103.1
155.16,99.032
177.9,106.95
170.84,110.06
166.35,88.977
145.84,120.12
141.39,109.8
169.74,120.75
200.08,126.19
146.46,88.854
138.12,127.91
156.41,123.46
185.28,129.93
146.94,118.34
171.62,128.28
149.66,116.96
156.48,105.84
155.7,97.909
146.23,100.26
182.57,112.7
149.7,97.748
110.49,108.55
175.48,100.27
149.21,88.117
91.373,77.686
115.52,60.701
185.59,68.224
122.4,69.572
167.28,82.528
178.87,84.298
176.05,80.882
158.45,100.63
175.56,100.89
167.53,103.64
138.28,107.22
161.74,112.11
142.6,88.237
187.2,115.34
180.79,119.23
168.84,121.34
162.79,132.39
127.69,87.565
173.2,123.03
156.43,125.06
191.41,133.37
174.34,131.89
137.15,129.13
187.13,120.62
109.79,92.327
115.85,92.854
124.27,105.37
187.49,116.41
155.97,95.722
165.46,102.46
130.9,87.007
139.32,86.485
147.24,85.811
175.55,47.507
130.07,65.114
94.503,75.554
120.29,72.319
95.835,76.152
150.81,73.252
157.41,94.805
143.28,102.74
170.39,102.78
147.86,107.52
135.66,110.76
140.67,100.37
133.71,95.357
175.58,124.22
183.61,123.93
135.11,136.08
130.05,90.858
127.47,129.37
180.24,128.15
160.12,131.06
187.21,129.31
161.59,122.03
178.89,121.55
161.17,103.14
128.38,101.36
156.96,106.75
112.57,110.02
139.1,91.544
95.867,100.3
141.37,84.648
122.11,82.873
161.45,82.587
149.73,50.432
155.26,66.626
165.17,70.563
120.52,62.648
127.39,74.831
161.22,82.69
158.54,98.185
165.03,104.71
143.42,105.3
143.75,109.9
136.36,115.26
159.96,100.02
190.19,98.171
131.05,123.11
157.3,129.37
154.78,123.93
158.38,73.555
142.09,133.79
146.06,134.28
114.11,129.44
100.63,128.66
138.27,119.45
182.95,113.87
131.6,113.79
168.09,111.34
167.1,90.858
103.14,95.552
161.63,88.78
138.1,93.022
159.66,88.48
127.96,78.355
127.82,80.259
171.06,49.514
151.21,64.671
163.57,59.928
110,76.068
145.02,62.953
174.19,90.976
131.9,99.42
143.87,101.67
152.31,106.42
146,106.59
142.12,113.01
153.72,87.284
166.07,100.54
157.71,121.25
112.75,128.6
177.88,113.5
187.44,82.286
138.16,131.84
139.17,128.68
168.92,127.43
158.93,125.47
152.24,121.68
154.75,90.163
143.99,68.904
173.05,70.437
110.45,79.668
150.9,80.644
158.64,73.872
140.66,86.509
118.64,90.496
158.88,81.713
170.67,73.575
162.95,54.809
132.94,60.921
121.84,84.079
130.89,77.726
163.88,59.099
137.2,91.475
151.73,98.064
153.25,104.85
177.78,106.5
135.19,111.24
144.03,110.69
154.46,82.2
159.13,107.77
166.75,127.17
162.48,132.29
147.06,111.64
153.94,85.088
169.52,131.01
160.83,136.61
139.48,125.57
109.39,125.11
161.32,120.54
121.65,102.61
153.04,93.268
186.73,79.902
135.2,82.658
165.91,82.699
144.91,85.537
154.71,75.071
176.12,82.194
135.71,79.994
131.19,76.935
124.95,65.496
172.22,58.462
126.81,75.272
138.67,76.375
110.64,68.452
184.91,89.929
137.42,103.68
179.33,102.66
144.11,108.61
151.69,102.95
164.6,112.14
139.53,76.277
172.15,115.92
180.23,87.211
186.65,124.94
173.32,120.23
150.68,96.943
178.1,129.69
143.54,128.33
165.76,134.54
132.46,130.11
134.59,122.52
150.43,95.672
172.45,101.18
145.95,94.829
101.1,69.212
136.17,64.963
141.53,93.743
178.85,77.938
178.29,80.008
150.33,80.294
164.64,75.738
164.79,71.61
141.56,54.726
182.92,75.244
135.71,71.34
160.81,71.408
152.03,88.559
148.6,94.38
135.99,100.87
161.46,110.83
129.93,108.75
161.48,114.98
135.97,79.846
154.7,111.14
167.11,100.14
131.39,129.27
169.41,120.31
152.34,91.259
139.98,122.49
166.31,131.59
152.69,135.25
167.93,126.69
162.17,110.33
140.6,87.524
108.03,91.591
159.35,88.886
176.51,74.122
150.13,70.759
126.54,96.99
174.17,70.727
123.96,92.024
147.92,87.355
114.93,72.581
162.85,60.952
146.5,57.733
131.46,66.338
163.32,68.11
67.094,75
150.87,82.994
186.9,88.403
179.24,100.64
169.53,112.85
168.64,106.03
170.27,112.01
167.56,94.082
137.32,106.18
189,100.52
196.72,103.43
174.47,131.91
140.33,94.711
146.8,122.71
163.81,125.94
169.27,134.93
152.96,129.05
169.56,121.84
162,79.754
186.43,84.508
178.3,84.911
170.36,100.02
190.75,103.57
118.07,113.43
131.04,90.173
158.1,96.918
137.42,89.98
139.03,74.561
144.9,62.206
147.48,57.936
172.6,77.892
144.76,78.189
169.73,69.958
152.92,81.379
148.53,94.076
170.52,100.04
151.73,107.12
167.43,105.34
165.7,107.41
150.91,83.88
178.44,89.536
179,91.233
159.66,104.48
185.07,103.67
177.97,92.589
180.66,127.18
162.08,125.54
169.92,124.5
145.94,130.17
150.1,121.68
121.52,93.018
140.77,79.592
174.69,96.288
163.12,89.054
135.59,104.31
158.92,99.193
153.97,96.346
147.72,97.609
171.29,93.639
111.11,75.38
148.77,70.239
189.66,54.778
126.43,74.884
126.94,82.816
137.88,82.145
170.31,75.62
156.85,94.247
173.79,97.084
179.56,101.72
130.81,106.46
138.7,105.49
131.01,81.231
152.44,105.49
141.47,96.907
149.26,119.74
154.35,117.14
182.31,93.809
153.03,133.71
126.94,132.87
169.38,133.55
144.5,130.71
160.07,122.45
165.39,106.19
143.39,99.868
160.88,93.143
170.67,75.908
142.88,104.07
162.48,102.29
115.58,99.036
140.96,103.93
124.16,98.387
146.17,71.089
179.6,75.436
136.19,52.056
174.62,60.171
147.07,75.298
176.93,79.73
167.95,67.885
182.86,95.775
164.38,102.18
163.01,108.55
152.73,104.46
136.97,109.77
131.87,79.19
169.27,110.62
135.61,102.02
138.7,112.69
160.15,129.41
202.08,95.879
165.02,133.99
181.16,124.36
183.57,131.15
145.8,128.38
141.81,121.58
138.59,106.27
176.66,88.687
147.09,81.803
159.06,105.39
143.12,97.697
193.25,111.56
131.01,98.702
158.31,97.192
131.57,99.558
143.03,80.564
127.22,80.105
150.91,52.416
176.53,66.841
159.91,66.738
121.62,73.01
165.65,88.481
155.41,95.273
193.67,97.847
166.71,107.96
153.7,108.6
158.78,106.05
144.55,84.429
158.25,119.15
163.52,107.89
174.31,115.24
208.48,114.82
218.84,94.767
164.37,126.24
174.13,125.29
187.67,133.12
140.36,130.35
162.18,121.32
175.83,112.95
138.47,75.406
181.6,98.029
145.25,109.84
132.6,85.536
140.63,112.52
150.42,89.812
116.63,100.56
159.51,96.916
150.47,85.252
142.38,87.003
161.2,56.125
106.55,57.143
157.04,58.851
109.69,64.291
136.79,88.453
175.93,96.761
162.44,99.089
155.9,101.88
150.68,101.86
174.43,108.38
117.06,81.846
122.3,115.19
158.6,105.43
219.07,121.98
109.18,122.46
200.19,96.957
179.44,133.07
170.27,132.21
204.4,135.54
149.63,130.12
165.45,124.14
168.09,98.871
140.99,93.905
126.87,105.19
139.67,101.13
168.07,111.5
149.48,117.12
146.85,92.871
162.79,100.97
168.84,93.409
149.89,88.635
94.351,96.167
107.42,61.384
126.09,66.175
111.03,64.113
148.41,70.98
162.73,91.785
177.53,91.577
164.39,101.14
188.21,99.581
156.77,102.3
169.78,103.16
153.2,90.913
129.99,112.04
185.85,115.74
156.36,114.5
166.5,121.91
192.5,91.662
181,133.64
181.13,130.84
136.88,135.82
140.49,138.7
147.54,118.72
142.62,95.1
170.8,103.08
159.85,101.67
140.92,98.613
153.7,111.26
144.2,109.16
133.05,89.857
170.33,89.682
171.46,93.142
153.2,92.224
180.62,94.446
184.7,76.346
150.83,77.349
147.96,79.711
126.01,76.852
141.46,89.728
155.17,92.509
185.15,104.17
178.41,105.26
204.55,106.56
159.42,103.3
141.27,86.276
188.35,113.7
200.54,83.994
152.89,116.76
211.26,128.18
159.86,105.99
151.62,122.8
116.06,127.71
197.33,127.06
181.79,130.6
156.86,128.36
178.79,95.503
108.92,104.59
132.11,95.327
184.03,101.91
137.93,108.96
166.9,107.48
106.27,100.26
148.27,98.607
142.26,82.624
115.52,90.53
119.01,95.273
147.36,78.853
126.14,91.668
104.86,106.73
153.62,104.22
150.99,72.874
138.51,89.932
152.56,103.86
121.03,104.57
163.05,105.52
175.64,104.51
190.01,93.246
192.16,104.68
183.1,98.841
144.84,124.06
172.3,125.54
113.25,98.297
158.98,131.38
148.32,125.69
163.52,132.45
184.39,137.57
202.79,120.88
189.28,86.366
112.03,106.55
176.62,91.699
186.69,113.54
158.37,114.5
158.31,116.14
178,98.235
148.84,100.55
167.25,81.288
164,90.052
138.32,92.995
138.13,76.373
114.67,104.32
110.96,110.18
137.56,113.06
165.03,81.536
126.69,94.062
185.45,102.98
160.16,100.94
159.12,106.45
138.86,110.28
151.33,82.565
140.82,99.381
148.46,115.37
134.79,111.19
190.65,126.31
197.94,103.25
218.4,129.7
213.68,129.05
127.04,132.66
160.95,132.72
196.41,126.19
163.17,112.76
137.99,94.273
122.96,91.357
127.78,114.98
104.24,110.82
159.25,101.3
156.51,99.681
118.97,99.075
152.52,85.752
119.52,86.295
169.8,95.603
121.1,74.058
168.57,95.334
123.17,114.56
114.29,106.09
176.48,83.033
192.72,92.668
187.6,96.225
141.66,100.63
172.36,100.88
159.37,106.49
147.42,89.045
157.66,105.68
185.86,115.78
161.64,99.268
166.69,129
146.49,109.13
113.52,135.31
103.36,131.06
187.01,127.75
167.42,132.45
175.17,125.41
160.37,110.22
149.66,98.566
165.33,86.719
159.34,117.56
128.72,114.86
161.5,90.919
168.72,108.84
177.48,101.99
127.12,84.251
126.93,85.238
143.61,98.248
107.52,73.974
150.01,114.03
139.53,113.2
144.08,108.9
194.32,90.24
145.79,88.059
169.22,100.4
174.22,91.056
155.72,101.99
171.04,100.81
140.89,89.52
167.52,102.95
176.27,113.75
140.3,122.17
188.71,115.02
157.32,113.46
161.06,138.15
163.38,130.15
197.31,131.13
162.79,130.93
156.58,122.13
180.43,108.74
187.33,90.252
173.33,99.668
149.53,117.07
136.35,108.99
174.91,98.741
149.01,103.77
153.45,108.6
137.29,96.157
158.37,89.135
140.83,99.238
135.72,74.767
136.78,108.71
170.66,113.08
103.42,101.64
170.83,79.022
173.37,88.539
146.35,88.35
163.8,89.252
127.97,96.728
176.64,95.205
126.8,100.1
127.77,95.396
166.5,96.815
172.49,92.226
154.85,106.81
160.52,84.913
152.53,115.18
111.07,103.62
118.33,121.07
114.25,105.81
175.74,112.45
154.7,110.18
122.73,90.727
129.89,102.34
128.24,97.66
118.89,109.03
145.26,85.238
128.88,96.305
127.51,89.156
151.62,91.513
164.39,82.268
145.86,42.081
132.61,70.886
122.64,63.149
114.2,70.422
146.46,56.052
131.7,78.922
163.01,90.666
156.03,91.683
161.05,90.568
165.37,95.011
155.07,95.2
182.61,87.014
154.32,100.94
194.78,102.91
127.07,88.292
151.82,100.9
175.6,90.214
160.26,120.78
137.46,117.61
122.66,123.81
153.76,99.016
159.66,110.14
150.83,107.06
157.37,99.723
187.7,112.53
157.74,78.053
133.76,102.38
147.65,90.612
130.54,103.85
150.34,84.686
128.72,86.416
102.58,81.633
115,55.546
139.12,63.145
142.39,72.869
131.09,87.59
149.01,81.218
186.56,96.132
174.29,87.457
175.72,98.875
145.48,91.715
156.56,93.717
153.98,100.31
149.69,90.937
150.6,92.652
167.92,105.41
143.65,86.517
150.3,98.62
154.25,96.923
138.92,122.65
155.83,112.79
177.96,120.87
164.57,95.886
158.79,106.51
124.75,104.16
138.06,108.62
145.86,96.107
129.18,97.557
125.8,97.79
159.97,100.59
163.79,109.27
106.85,79.843
168.86,88.163
133.72,80.619
138.6,68.688
135.44,71.591
122.36,86.125
91.758,93.237
98.92,77.12
174.9,75.145
157.96,96.035
155.39,92.666
168.07,90.322
152.49,103.15
137.66,97.113
128.67,94.972
137.92,90.67
157.26,84.773
151.2,92.906
156.95,99.613
168.74,89.337
123.54,123.43
135.26,117.9
137.21,120.18
157.38,109.71
127.36,106.71
153.88,110.64
152.51,106.95
139.42,100.84
126.82,107.25
141.56,81.218
146.54,101.21
129.75,105.67
122.64,85.745
111.85,90.896
115.72,79.825
121.32,70.478
75.122,81.128
139.44,94.29
151.12,85.616
132.85,88.615
163.92,70.782
161.67,90.815
153.92,93.997
158.61,95.1
154.49,103.27
157.56,99.756
140.85,101.5
185.59,108.94
127.19,90.184
182.19,101.05
158.34,97.461
147.1,104.9
151.95,119.21
159.72,113.3
135.13,125.12
148.84,109.34
144.55,112.43
118.12,104.17
172.39,96.799
108.82,100.12
131.31,97.288
148.19,86.249
138.79,104.65
140.61,104.71
170.2,83.822
169.07,91.281
171.9,83.82
115.71,73.743
143.93,80.908
119.15,102.49
141.41,92.505
132.9,81.51
160.38,75.378
153.08,92.405
161.19,93.303
167.35,97.212
183.68,95.181
164.35,109.14
171.62,103.9
174.75,111.65
154.54,106.89
189.87,110.03
148.94,94.634
147.49,108.86
148.64,121.08
146.58,118.22
178.04,128.19
127.75,108.81
163.21,99.031
147.87,112.31
168.2,100.61
169.96,99.059
146.07,99.78
171.19,97.319
162.97,107.85
135.16,111
159.98,99.454
150.13,85.247
157.18,80.863
128.62,67.761
139.39,81.311
162.33,100.25
160.88,89.352
152.49,75.51
144.82,85.44
167.17,91.927
134.59,96.711
142.92,97.324
149.27,105.89
163.17,101.88
158.24,101.92
165.28,116.61
124.7,120.3
189.72,116.25
189.36,109.58
132.57,111.04
149.27,122.2
103.11,121.84
136.62,129.39
141.97,110.63
137.32,109.99
115.34,103.43
133.4,101.49
143.6,102.46
140.58,105.88
155.61,98.814
161.12,103.07
161.02,103.69
104.06,99.384
128.99,84.01
152.6,70.176
132.93,64.342
105.58,77.788
164.04,92.344
145.5,93.571
180.07,70.939
161.02,76.711
160.79,96.538
163.08,92.697
153.84,98.092
143.48,109.02
145.77,97.324
139.17,85.626
150.42,117.08
147.97,124.51
145.05,122.14
161.06,107.64
182.68,107.83
166.86,115.6
169.24,124.15
124.04,136.54
172.69,116.08
157.97,110.59
153.08,98.749
145.66,105.26
123.36,102.19
173.12,107.58
123.36,98.703
128.15,104.24
153.05,107.28
127.41,95.249
127.9,84.984
158.51,74.63
156.39,62.788
119.12,80.103
87.918,82.664
125.98,83.233
139.87,72.289
173.51,88.669
140.49,96.916
146.97,95.776
129.84,96.432
147.64,105.75
124.31,104.89
166.01,97.316
169.24,107.78
136.6,116.25
147.94,120.56
150.34,112.72
169.88,110.38
179.14,117.8
164.16,123.1
184.53,126.68
116.17,115.24
103.66,93.741
156.96,106.15
166.01,104.55
148.55,95.919
134,114.18
138.71,106.34
161.26,98.568
163.59,104.18
134.44,94.533
110.61,91.655
130.33,78.501
145.52,80.705
161.57,82.829
118.22,86.572
130.93,65.794
167.51,67.639
160.09,94.651
164.76,96.45
162.12,99.713
124.32,98.746
172.3,99.263
148.58,106.81
159.24,105.92
169.91,96.584
193.96,126.75
171.29,97.61
153.36,113.12
181.39,116.83
137.14,120.93
159.62,122.89
148.42,121.89
180.2,123.15
123.07,99.962
189.1,110.65
170.88,103.49
179.59,107.57
159.94,112.44
162.64,118.79
127.85,98.672
132.15,103.86
111.81,96.461
132.46,96.154
140.75,82.553
153.6,71.795
116.43,73.82
153.49,73.551
146.53,70.054
100.46,75.646
152.14,80.424
169.83,95.893
146.82,89.995
152.59,100.07
169.32,108.03
142.02,100.59
190.83,108.6
152.47,107.25
138.82,93.716
141.76,108.13
160.45,119.97
191.59,116.85
124.13,129.51
145.6,125.7
145.83,125.42
127.35,123.55
144.84,106.52
138.54,97.564
133.39,108.79
160.33,108.73
124.44,115.02
142.52,114.14
123.07,92.415
133.87,103.05
155.87,95.294
144.49,98.997
107.54,87.022
150.96,79.301
128.82,73.325
142.27,84.447
86.633,61.827
135.11,78.29
152.94,78.039
162.7,95.961
160.14,103.04
161.36,97.763
188.11,98.628
149.41,104.82
170.83,103.44
147.59,107.75
154.36,110.91
149.97,101.99
159.9,125.65
169.64,115.4
166.55,125.79
166.24,125.97
190.78,126.05
144.24,123.64
115.82,118.12
155.57,102.31
147.12,108.27
136.26,107.27
154.86,112.34
141.49,110.04
133.87,75.352
159.54,100.58
136.55,100.12
121.37,97.756
154.88,85.803
132.52,75.253
124.82,65.575
96.552,77.69
156.24,70.225
126.48,76.086
169.99,83.129
157.05,95.573
159.44,102.04
155.93,94.382
167.86,103.13
145.46,111.72
186.17,87.707
147.4,115.78
135.53,103.44
134.29,118.2
169.54,129.93
177.31,116.71
174.2,126.29
150.59,130.46
179.85,133.46
145.04,129.58
137.17,116.37
116.28,111.83
179.19,107.37
162.63,102.46
185.45,105.36
135.12,107.73
184.88,73.918
147.63,96.671
139.56,99.587
115.89,90.548
129.35,74.474
133,54.086
174.75,67.151
120.28,70.23
165.22,78.16
121.39,90.612
164.42,90.613
169.02,100.09
169.25,103.12
177.26,97.573
196.88,107.29
160.31,108.9
152.27,90.895
153.48,118.61
173.57,113.67
149.24,121.02
165.55,131.23
168.96,116.53
147.75,127.39
166.3,129.18
147.9,133.28
149.42,125.24
149.71,122.87
171.75,116.95
181.08,96.523
185.75,96.122
124.82,101.89
150.24,104.95
138.16,77.613
141.4,95.202
164.15,95.138
158.79,88.643
116.41,83.994
127.85,49.548
169.07,66.437
157.51,77.204
152.8,79.115
151.81,86
158.31,88.464
161.5,99.834
192.21,104.26
172.46,99.615
147.29,107.44
138.95,108.78
145.55,86.607
162.61,120.09
177.18,124.62
154.21,127.49
149.15,135.65
152.25,110.55
168.34,130.16
168.56,125.3
150.28,133.51
173.28,124.94
129.02,117.18
178.61,108.72
165.83,100.18
109.97,91.711
